date,label,media,campaign,spend,imp,install,CPI,first_purchase,cpa,binned
2022-11-03,첫구매,카카오모먼트,221005_카카오비즈보드(전환_구매_앱_2539),0,0,0,0,0,0,
2022-11-03,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,181442,23447,149,1218,5,36288,"(0.0, 2874960.0]"
2022-11-03,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,112919,39001,35,3226,0,0,"(0.0, 2874960.0]"
2022-11-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1079031,75884,51,21157,44,24523,"(0.0, 2874960.0]"
2022-11-03,첫구매,구글,[AOS] Action_checkout,1902,424,0,0,0,0,"(0.0, 2874960.0]"
2022-11-04,첫구매,카카오모먼트,221005_카카오비즈보드(전환_구매_앱_2539),0,0,0,0,0,0,
2022-11-04,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,559213,64004,486,1151,20,27961,"(0.0, 2874960.0]"
2022-11-04,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,347982,116192,94,3702,6,57997,"(0.0, 2874960.0]"
2022-11-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3185332,206234,117,27225,112,28440,"(2874960.0, 5749920.0]"
2022-11-04,첫구매,구글,[AOS] Action_checkout,690717,59569,87,7939,0,0,"(0.0, 2874960.0]"
2022-11-04,첫구매,구글,[AOS] Action_signup,0,0,0,0,0,0,
2022-11-05,첫구매,카카오모먼트,221005_카카오비즈보드(전환_구매_앱_2539),0,0,0,0,1,0,
2022-11-05,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,569148,71593,519,1097,20,28457,"(0.0, 2874960.0]"
2022-11-05,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,355659,134474,301,1182,3,118553,"(0.0, 2874960.0]"
2022-11-05,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3429027,208114,111,30892,106,32349,"(2874960.0, 5749920.0]"
2022-11-05,첫구매,구글,[AOS] Action_checkout,825406,66847,102,8092,5,165081,"(0.0, 2874960.0]"
2022-11-05,첫구매,구글,[AOS] Action_signup,0,0,0,0,1,0,
2022-11-06,첫구매,카카오모먼트,221005_카카오비즈보드(전환_구매_앱_2539),0,0,0,0,0,0,
2022-11-06,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,608699,74518,563,1081,16,38044,"(0.0, 2874960.0]"
2022-11-06,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,379733,154290,378,1005,10,37973,"(0.0, 2874960.0]"
2022-11-06,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3590946,209467,123,29195,106,33877,"(2874960.0, 5749920.0]"
2022-11-06,첫구매,구글,[AOS] Action_checkout,500920,30637,71,7055,3,166973,"(0.0, 2874960.0]"
2022-11-07,첫구매,카카오모먼트,221005_카카오비즈보드(전환_구매_앱_2539),0,0,0,0,0,0,
2022-11-07,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,591207,60180,458,1291,18,32845,"(0.0, 2874960.0]"
2022-11-07,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,368582,123564,431,855,6,61430,"(0.0, 2874960.0]"
2022-11-07,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3472225,189017,90,38580,85,40850,"(2874960.0, 5749920.0]"
2022-11-07,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,195095,12134,1,195095,0,0,"(0.0, 2874960.0]"
2022-11-07,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,169562,9812,1,169562,0,0,"(0.0, 2874960.0]"
2022-11-07,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,203727,9980,1,203727,0,0,"(0.0, 2874960.0]"
2022-11-07,첫구매,구글,[AOS] Action_checkout,511016,32396,79,6469,2,255508,"(0.0, 2874960.0]"
2022-11-08,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),500918,283626,22,22769,1,500918,"(0.0, 2874960.0]"
2022-11-08,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,567758,64700,447,1270,18,31542,"(0.0, 2874960.0]"
2022-11-08,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,354113,123452,335,1057,10,35411,"(0.0, 2874960.0]"
2022-11-08,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3338671,165461,91,36689,86,38822,"(2874960.0, 5749920.0]"
2022-11-08,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,372507,24750,0,0,2,186254,"(0.0, 2874960.0]"
2022-11-08,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,371639,19496,1,371639,1,371639,"(0.0, 2874960.0]"
2022-11-08,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,371292,18776,2,185646,1,371292,"(0.0, 2874960.0]"
2022-11-08,첫구매,구글,[AOS] Action_checkout,611543,35561,110,5559,2,305771,"(0.0, 2874960.0]"
2022-11-09,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),497618,196135,21,23696,3,165873,"(0.0, 2874960.0]"
2022-11-09,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,560776,57588,393,1427,19,29515,"(0.0, 2874960.0]"
2022-11-09,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,349024,115801,316,1105,2,174512,"(0.0, 2874960.0]"
2022-11-09,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3293510,156463,71,46387,75,43913,"(2874960.0, 5749920.0]"
2022-11-09,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,365525,24194,5,73105,0,0,"(0.0, 2874960.0]"
2022-11-09,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,366011,18443,1,366011,0,0,"(0.0, 2874960.0]"
2022-11-09,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,365716,18061,2,182858,0,0,"(0.0, 2874960.0]"
2022-11-09,첫구매,구글,[AOS] Action_checkout,590803,47011,138,4281,1,590803,"(0.0, 2874960.0]"
2022-11-10,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),497442,227689,20,24872,3,165814,"(0.0, 2874960.0]"
2022-11-10,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,560203,52428,345,1624,10,56020,"(0.0, 2874960.0]"
2022-11-10,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,349458,108151,289,1209,2,174729,"(0.0, 2874960.0]"
2022-11-10,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3276887,152047,72,45512,74,44282,"(2874960.0, 5749920.0]"
2022-11-10,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,409539,23938,4,102385,0,0,"(0.0, 2874960.0]"
2022-11-10,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,365924,17051,4,91481,3,121975,"(0.0, 2874960.0]"
2022-11-10,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,372907,14414,0,0,0,0,"(0.0, 2874960.0]"
2022-11-10,첫구매,구글,[AOS] Action_checkout,578334,57894,106,5456,1,578334,"(0.0, 2874960.0]"
2022-11-11,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2283424,1705592,121,18871,4,570856,"(0.0, 2874960.0]"
2022-11-11,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,567203,49357,381,1489,3,189068,"(0.0, 2874960.0]"
2022-11-11,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,353349,105157,280,1262,8,44169,"(0.0, 2874960.0]"
2022-11-11,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3325765,157855,70,47511,50,66515,"(2874960.0, 5749920.0]"
2022-11-11,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,448586,29573,8,56073,1,448586,"(0.0, 2874960.0]"
2022-11-11,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,335858,16144,6,55976,3,111953,"(0.0, 2874960.0]"
2022-11-11,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,336552,14305,4,84138,0,0,"(0.0, 2874960.0]"
2022-11-11,첫구매,구글,[AOS] Action_checkout,179879,16677,35,5139,1,179879,"(0.0, 2874960.0]"
2022-11-12,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2278023,1613402,201,11333,6,379670,"(0.0, 2874960.0]"
2022-11-12,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,580838,47931,427,1360,12,48403,"(0.0, 2874960.0]"
2022-11-12,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,362589,89283,291,1246,9,40288,"(0.0, 2874960.0]"
2022-11-12,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3387114,155061,98,34562,85,39848,"(2874960.0, 5749920.0]"
2022-11-12,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,458261,27944,5,91652,2,229130,"(0.0, 2874960.0]"
2022-11-12,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,344872,15964,3,114957,6,57479,"(0.0, 2874960.0]"
2022-11-12,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,343882,14597,6,57314,5,68776,"(0.0, 2874960.0]"
2022-11-12,첫구매,구글,[AOS] Action_checkout,0,0,1,0,2,0,
2022-11-13,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2273502,1857863,158,14389,12,189458,"(0.0, 2874960.0]"
2022-11-13,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,608438,42969,466,1306,17,35790,"(0.0, 2874960.0]"
2022-11-13,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,379195,99252,353,1074,11,34472,"(0.0, 2874960.0]"
2022-11-13,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3578075,163695,111,32235,87,41127,"(2874960.0, 5749920.0]"
2022-11-13,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,488362,29836,1,488362,0,0,"(0.0, 2874960.0]"
2022-11-13,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,365837,18425,5,73167,1,365837,"(0.0, 2874960.0]"
2022-11-13,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,365768,16512,9,40641,6,60961,"(0.0, 2874960.0]"
2022-11-14,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2586760,1983511,181,14291,16,161673,"(0.0, 2874960.0]"
2022-11-14,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,591294,45817,376,1573,17,34782,"(0.0, 2874960.0]"
2022-11-14,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,368530,113121,321,1148,17,21678,"(0.0, 2874960.0]"
2022-11-14,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3981917,168293,86,46301,74,53810,"(2874960.0, 5749920.0]"
2022-11-14,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,474206,27898,1,474206,3,158069,"(0.0, 2874960.0]"
2022-11-14,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,354096,17367,7,50585,1,354096,"(0.0, 2874960.0]"
2022-11-14,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,354408,17225,9,39379,1,354408,"(0.0, 2874960.0]"
2022-11-14,첫구매,구글,[AOS] Action_checkout,0,0,1,0,0,0,
2022-11-15,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2893286,2443751,269,10756,21,137776,"(2874960.0, 5749920.0]"
2022-11-15,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,566821,51239,367,1544,19,29833,"(0.0, 2874960.0]"
2022-11-15,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,353991,104176,356,994,4,88498,"(0.0, 2874960.0]"
2022-11-15,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4338584,180921,79,54919,74,58630,"(2874960.0, 5749920.0]"
2022-11-15,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,455655,24855,0,0,2,227828,"(0.0, 2874960.0]"
2022-11-15,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,340495,14679,2,170248,3,113498,"(0.0, 2874960.0]"
2022-11-15,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,340200,17451,10,34020,2,170100,"(0.0, 2874960.0]"
2022-11-15,첫구매,구글,[AOS] Action_checkout,0,0,0,0,1,0,
2022-11-16,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2887940,2649642,244,11836,21,137521,"(2874960.0, 5749920.0]"
2022-11-16,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,560950,42298,373,1504,12,46746,"(0.0, 2874960.0]"
2022-11-16,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,349371,101767,318,1099,10,34937,"(0.0, 2874960.0]"
2022-11-16,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4233863,190491,104,40710,91,46526,"(2874960.0, 5749920.0]"
2022-11-16,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,447057,22943,3,149019,0,0,"(0.0, 2874960.0]"
2022-11-16,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,335927,13935,2,167964,3,111976,"(0.0, 2874960.0]"
2022-11-16,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,338984,14541,8,42373,3,112995,"(0.0, 2874960.0]"
2022-11-17,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2893220,1522689,139,20815,24,120551,"(2874960.0, 5749920.0]"
2022-11-17,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,560724,41533,306,1832,9,62303,"(0.0, 2874960.0]"
2022-11-17,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,349215,71174,295,1184,6,58202,"(0.0, 2874960.0]"
2022-11-17,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4258527,199496,79,53905,96,44360,"(2874960.0, 5749920.0]"
2022-11-17,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,310915,17048,1,310915,0,0,"(0.0, 2874960.0]"
2022-11-17,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,272042,11190,2,136021,0,0,"(0.0, 2874960.0]"
2022-11-17,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,298166,12170,5,59633,3,99389,"(0.0, 2874960.0]"
2022-11-18,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2811512,1737471,166,16937,17,165383,"(0.0, 2874960.0]"
2022-11-18,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,566247,38204,269,2105,12,47187,"(0.0, 2874960.0]"
2022-11-18,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,353505,71847,271,1304,3,117835,"(0.0, 2874960.0]"
2022-11-18,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4208989,175297,74,56878,72,58458,"(2874960.0, 5749920.0]"
2022-11-18,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,339731,20250,1,339731,2,169866,"(0.0, 2874960.0]"
2022-11-18,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,331533,16300,0,0,0,0,"(0.0, 2874960.0]"
2022-11-18,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,444817,22450,2,222408,1,444817,"(0.0, 2874960.0]"
2022-11-19,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2891306,1997675,169,17108,10,289131,"(2874960.0, 5749920.0]"
2022-11-19,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,582210,37392,312,1866,11,52928,"(0.0, 2874960.0]"
2022-11-19,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,363041,66839,245,1482,10,36304,"(0.0, 2874960.0]"
2022-11-19,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4491957,179329,100,44920,109,41211,"(2874960.0, 5749920.0]"
2022-11-19,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,345324,23633,0,0,1,345324,"(0.0, 2874960.0]"
2022-11-19,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,353609,16672,0,0,0,0,"(0.0, 2874960.0]"
2022-11-19,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,469082,22439,0,0,0,0,"(0.0, 2874960.0]"
2022-11-20,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),2890646,1697773,173,16709,14,206475,"(2874960.0, 5749920.0]"
2022-11-20,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,612277,37132,289,2119,10,61228,"(0.0, 2874960.0]"
2022-11-20,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,380706,69863,295,1291,4,95176,"(0.0, 2874960.0]"
2022-11-20,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,4637340,191198,103,45023,92,50406,"(2874960.0, 5749920.0]"
2022-11-20,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,368929,19547,9,40992,1,368929,"(0.0, 2874960.0]"
2022-11-20,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,372282,13918,7,53183,1,372282,"(0.0, 2874960.0]"
2022-11-20,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,494007,17827,4,123502,1,494007,"(0.0, 2874960.0]"
2022-11-21,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),3820311,2190320,152,25134,34,112362,"(2874960.0, 5749920.0]"
2022-11-21,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,1085979,74821,559,1943,21,51713,"(0.0, 2874960.0]"
2022-11-21,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,362120,64816,278,1303,10,36212,"(0.0, 2874960.0]"
2022-11-21,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7401634,305233,171,43284,173,42784,"(5749920.0, 8624880.0]"
2022-11-21,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,358316,19544,6,59719,2,179158,"(0.0, 2874960.0]"
2022-11-21,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,360852,15921,2,180426,3,120284,"(0.0, 2874960.0]"
2022-11-21,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,476256,18869,2,238128,0,0,"(0.0, 2874960.0]"
2022-11-22,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),3269761,2039493,161,20309,31,105476,"(2874960.0, 5749920.0]"
2022-11-22,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,1058969,72805,566,1871,32,33093,"(0.0, 2874960.0]"
2022-11-22,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,352515,58285,271,1301,5,70503,"(0.0, 2874960.0]"
2022-11-22,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7533434,306642,159,47380,197,38241,"(5749920.0, 8624880.0]"
2022-11-22,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,342684,19238,7,48955,4,85671,"(0.0, 2874960.0]"
2022-11-22,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,342979,16271,2,171490,4,85745,"(0.0, 2874960.0]"
2022-11-22,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,456784,19309,4,114196,4,114196,"(0.0, 2874960.0]"
2022-11-23,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),1488916,537243,164,9079,4,372229,"(0.0, 2874960.0]"
2022-11-23,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),1330142,695373,79,16837,22,60461,"(0.0, 2874960.0]"
2022-11-23,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,1406169,108526,685,2053,35,40176,"(0.0, 2874960.0]"
2022-11-23,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,512384,105498,312,1642,6,85397,"(0.0, 2874960.0]"
2022-11-23,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,7393592,297368,147,50297,181,40849,"(5749920.0, 8624880.0]"
2022-11-23,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,339714,19333,2,169857,2,169857,"(0.0, 2874960.0]"
2022-11-23,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,340443,13609,4,85111,2,170222,"(0.0, 2874960.0]"
2022-11-23,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,452911,20711,1,452911,9,50323,"(0.0, 2874960.0]"
2022-11-24,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),1497353,520791,183,8182,15,99824,"(0.0, 2874960.0]"
2022-11-24,첫구매,카카오모먼트,221108_카카오비즈보드_UA_purchase(전환_구매_앱),0,0,3,0,17,0,
2022-11-24,첫구매,페이스북,fb_app_install_purchase_AAA_aos_2209,2738049,226034,1417,1932,60,45634,"(0.0, 2874960.0]"
2022-11-24,첫구매,페이스북,fb_app_install_purchase_AAA_ios_2209,1072848,236848,352,3048,16,67053,"(0.0, 2874960.0]"
2022-11-24,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,9075677,365234,204,44489,218,41632,"(8624880.0, 11499840.0]"
2022-11-24,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_ManFAcc,328076,18629,6,54679,1,328076,"(0.0, 2874960.0]"
2022-11-24,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanAcc,336535,13844,2,168268,3,112178,"(0.0, 2874960.0]"
2022-11-24,첫구매,페이스북,fb_conversion_visit_catalog_2211_daba_2539_WomanF,453328,20371,8,56666,2,226664,"(0.0, 2874960.0]"
2022-11-25,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),4105585,1417209,342,12005,18,228088,"(2874960.0, 5749920.0]"
